block_id,route_id,trip_headsign,service_id,shape_id,trip_id,trip_id_
a_2150462,20-121,20 HERRING COVE,2012_05M-1205BRwd-Weekday-02,200082,6512121-2012_05M-1205BRwd-Weekday-02,6512121
b_2152391,42-114,42 DALHOUSIE,2012_08A-1208BRwd-Weekday-01,420011,6521887-2012_08A-1208BRwd-Weekday-01,6521887
a_2150443,165-121,401 PORTLAND HILLS,2012_05M-1205BRwd-Weekday-02,1650006,6513385-2012_05M-1205BRwd-Weekday-02,6513385
b_2152414,10-114,10 WESTPHAL,2012_08A-1208BRwd-Weekday-01,100237,6524040-2012_08A-1208BRwd-Weekday-01,6524040
b_2152392,60-114,60 BRIDGE TERMINAL,2012_08A-1208BRwd-Weekday-01,600094,6522545-2012_08A-1208BRwd-Weekday-01,6522545
a_2150638,58-121,58 BRIDGE TERMINAL,2012_05M-1205BRwd-Weekday-02,580052,6510738-2012_05M-1205BRwd-Weekday-02,6510738
b_2152393,68-114,68 PORTLAND ST TO CHERRYB,2012_08A-1208BRwd-Weekday-01,680107,6523391-2012_08A-1208BRwd-Weekday-01,6523391
a_2150526,34-121,34 DOWNTOWN EXPRESS TO SU,2012_05M-1205BRwd-Weekday-02,340038,6512906-2012_05M-1205BRwd-Weekday-02,6512906
b_2153070,1-114,1 SPRING GARDEN TO MUMFOR,2012_08A-1208BRsu-Sunday-01,10031,6530483-2012_08A-1208BRsu-Sunday-01,6530483
a_2151000,66-121,66 HIGHFIELD,2012_05M-1205BRsa-Saturday-02,660068,6515494-2012_05M-1205BRsa-Saturday-02,6515494
a_2151012,7-121,7 ROBIE,2012_05M-1205BRsa-Saturday-02,70028,6516372-2012_05M-1205BRsa-Saturday-02,6516372
a_2151041,51-121,51WINDMILL TO OCEAN BREEZ,2012_05M-1205BRsa-Saturday-02,510039,6517452-2012_05M-1205BRsa-Saturday-02,6517452
b_2152867,320-114,320 DOWNTOWN HALIFAX VIA ,2012_08A-1208BRsa-Saturday-01,3200048,6528903-2012_08A-1208BRsa-Saturday-01,6528903
b_2152791,7-114,7 GOTTINGEN,2012_08A-1208BRsa-Saturday-01,70029,6527583-2012_08A-1208BRsa-Saturday-01,6527583
b_2153079,62-114,62 BRIDGE TERM'L VIA MANO,2012_08A-1208BRsu-Sunday-01,620035,6530181-2012_08A-1208BRsu-Sunday-01,6530181
a_2151031,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRsa-Saturday-02,10013,6516847-2012_05M-1205BRsa-Saturday-02,6516847
a_2151271,21-121,21 TIMBERLEA,2012_05M-1205BRsu-Sunday-02,210072,6518688-2012_05M-1205BRsu-Sunday-02,6518688
b_2153031,2-114,2 DOWNTOWN VIA NORTH,2012_08A-1208BRsu-Sunday-01,20040,6529957-2012_08A-1208BRsu-Sunday-01,6529957
a_2150597,10-121,10 DALHOUSIE,2012_05M-1205BRwd-Weekday-02,100253,6512754-2012_05M-1205BRwd-Weekday-02,6512754
b_2152813,6-114,6 STONEHAVEN,2012_08A-1208BRsa-Saturday-01,60021,6527516-2012_08A-1208BRsa-Saturday-01,6527516
a_2150511,87-121,87 GLENDALE TO SACKVILLE ,2012_05M-1205BRwd-Weekday-02,870055,6510809-2012_05M-1205BRwd-Weekday-02,6510809
b_2152786,8-114,8 WATERFRONT TO SCOTIA SQ,2012_08A-1208BRsa-Saturday-01,80018,6528637-2012_08A-1208BRsa-Saturday-01,6528637
b_2152566,88-114,88 COBEQUID TERMINAL,2012_08A-1208BRwd-Weekday-01,880008,6524983-2012_08A-1208BRwd-Weekday-01,6524983
b_2152283,61-114,61 DOWNTOWN HALIFAX TO SC,2012_08A-1208BRwd-Weekday-01,610097,6524332-2012_08A-1208BRwd-Weekday-01,6524332
b_2152482,20-114,20 HERRING COVE,2012_08A-1208BRwd-Weekday-01,200082,6523365-2012_08A-1208BRwd-Weekday-01,6523365
b_2153037,56-114,56 DARTMOUTH CROSSING,2012_08A-1208BRsu-Sunday-01,560024,6530100-2012_08A-1208BRsu-Sunday-01,6530100
a_2151236,6-121,6 MUMFORD,2012_05M-1205BRsu-Sunday-02,60020,6517893-2012_05M-1205BRsu-Sunday-02,6517893
a_2151069,57-121,57 PORTLAND HILLS VIA POR,2012_05M-1205BRsa-Saturday-02,570065,6517063-2012_05M-1205BRsa-Saturday-02,6517063
a_2151273,82-121,82 MILLWOOD,2012_05M-1205BRsu-Sunday-02,820080,6519298-2012_05M-1205BRsu-Sunday-02,6519298
b_2153074,9-114,9 BARRINGTON TO TOWER RD ,2012_08A-1208BRsu-Sunday-01,90077,6530319-2012_08A-1208BRsu-Sunday-01,6530319
b_2153067,22-114,22 ARMDALE TO EXHIBITION ,2012_08A-1208BRsu-Sunday-01,220034,6530345-2012_08A-1208BRsu-Sunday-01,6530345
a_2150459,10-121,10 DALHOUSIE,2012_05M-1205BRwd-Weekday-02,100253,6512769-2012_05M-1205BRwd-Weekday-02,6512769
a_2150731,17-121,17 LACEWOOD,2012_05M-1205BRwd-Weekday-02,170023,6511171-2012_05M-1205BRwd-Weekday-02,6511171
b_2152384,90-114,90 WATER ST TERM'L VIA UN,2012_08A-1208BRwd-Weekday-01,900029,6525190-2012_08A-1208BRwd-Weekday-01,6525190
a_1968470,FerD-116,FERRY TO DARTMOUTH,2012_05M-12MferWD-Weekday-00,FerD0003,5808011-2012_05M-12MferWD-Weekday-00,5808011
a_2150431,159-121,159 HALIFAX,2012_05M-1205BRwd-Weekday-02,1590010,6511562-2012_05M-1205BRwd-Weekday-02,6511562
a_2150620,4-121,4 DOWNTOWN VIA NORTH,2012_05M-1205BRwd-Weekday-02,40027,6510902-2012_05M-1205BRwd-Weekday-02,6510902
b_2153026,8-114,8 WATERFRONT TO SCOTIA SQ,2012_08A-1208BRsu-Sunday-01,80018,6530703-2012_08A-1208BRsu-Sunday-01,6530703
a_2151036,16-121,16 BRIDGE TERMINAL,2012_05M-1205BRsa-Saturday-02,160043,6516666-2012_05M-1205BRsa-Saturday-02,6516666
a_2151251,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRsu-Sunday-02,10013,6519142-2012_05M-1205BRsu-Sunday-02,6519142
b_2152493,59-114,59 PORTLAND ST TO COLBY,2012_08A-1208BRwd-Weekday-01,590146,6523640-2012_08A-1208BRwd-Weekday-01,6523640
a_2151255,65-121,65 CALDWELL TO ASTRAL,2012_05M-1205BRsu-Sunday-02,650012,6519108-2012_05M-1205BRsu-Sunday-02,6519108
b_2152363,1-114,1 SPRING GARDEN TO BRIDGE,2012_08A-1208BRwd-Weekday-01,10032,6525333-2012_08A-1208BRwd-Weekday-01,6525333
b_2152819,22-114,22 ARMDALE TO MUMFORD,2012_08A-1208BRsa-Saturday-01,220008,6528261-2012_08A-1208BRsa-Saturday-01,6528261
a_2151220,52-121,52 CROSSTOWN TO BAYERS LA,2012_05M-1205BRsu-Sunday-02,520289,6518943-2012_05M-1205BRsu-Sunday-02,6518943
a_2151225,8-121,8 WATERFRONT TO PIER 21,2012_05M-1205BRsu-Sunday-02,80021,6519347-2012_05M-1205BRsu-Sunday-02,6519347
a_2150997,55-121,55 BRIDGE TERMINAL,2012_05M-1205BRsa-Saturday-02,550038,6515414-2012_05M-1205BRsa-Saturday-02,6515414
a_2150986,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRsa-Saturday-02,10014,6516783-2012_05M-1205BRsa-Saturday-02,6516783
a_2150706,18-121,18 UNIVERSITIES,2012_05M-1205BRwd-Weekday-02,180069,6512259-2012_05M-1205BRwd-Weekday-02,6512259
a_2151230,9-121,9 BARRINGTON TO TOWER RD ,2012_05M-1205BRsu-Sunday-02,90075,6518979-2012_05M-1205BRsu-Sunday-02,6518979
b_2152332,52-114,52 CROSSTOWN TO BURNSIDE,2012_08A-1208BRwd-Weekday-01,520276,6524262-2012_08A-1208BRwd-Weekday-01,6524262
a_2150606,53-121,53 NOTTING PARK TO BRIDGE,2012_05M-1205BRwd-Weekday-02,530039,6511512-2012_05M-1205BRwd-Weekday-02,6511512
b_2152551,59-114,59 PORTLAND ST TO COLBY,2012_08A-1208BRwd-Weekday-01,590140,6523683-2012_08A-1208BRwd-Weekday-01,6523683
b_2152421,88-114,88 COBEQUID TERMINAL,2012_08A-1208BRwd-Weekday-01,880008,6524984-2012_08A-1208BRwd-Weekday-01,6524984
a_2150541,84-121,84 DOWNTOWN EXPRESS TO SU,2012_05M-1205BRwd-Weekday-02,840072,6510878-2012_05M-1205BRwd-Weekday-02,6510878
a_2150629,59-121,59 PORTLAND ST TO BRIDGE ,2012_05M-1205BRwd-Weekday-02,590106,6512394-2012_05M-1205BRwd-Weekday-02,6512394
a_2150438,165-121,401 PORTLAND HILLS,2012_05M-1205BRwd-Weekday-02,1650006,6513370-2012_05M-1205BRwd-Weekday-02,6513370
a_2151070,56-121,56 DARTMOUTH CROSSING,2012_05M-1205BRsa-Saturday-02,560024,6516498-2012_05M-1205BRsa-Saturday-02,6516498
b_2153025,56-114,56 PORTLAND HILLS,2012_08A-1208BRsu-Sunday-01,560023,6530140-2012_08A-1208BRsu-Sunday-01,6530140
b_2152245,185-114,185 HALIFAX,2012_08A-1208BRwd-Weekday-01,1850010,6523140-2012_08A-1208BRwd-Weekday-01,6523140
a_2150433,185-121,185 HALIFAX,2012_05M-1205BRwd-Weekday-02,1850009,6511865-2012_05M-1205BRwd-Weekday-02,6511865
b_2152558,19-114,19 MUMFORD,2012_08A-1208BRwd-Weekday-01,190010,6523790-2012_08A-1208BRwd-Weekday-01,6523790
a_2150631,68-121,68 PORTLAND ST TO BRIDGE ,2012_05M-1205BRwd-Weekday-02,680093,6512213-2012_05M-1205BRwd-Weekday-02,6512213
b_2152391,41-114,41 DALHOUSIE,2012_08A-1208BRwd-Weekday-01,410014,6521856-2012_08A-1208BRwd-Weekday-01,6521856
b_2152476,34-114,34 DOWNTOWN EXPRESS TO SU,2012_08A-1208BRwd-Weekday-01,340038,6524190-2012_08A-1208BRwd-Weekday-01,6524190
a_2151251,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRsu-Sunday-02,10014,6519188-2012_05M-1205BRsu-Sunday-02,6519188
a_2150456,87-121,87 GLENDALE TO SACKVILLE ,2012_05M-1205BRwd-Weekday-02,870055,6510832-2012_05M-1205BRwd-Weekday-02,6510832
b_2152441,53-114,53 NOTTING PARK TO BRIDGE,2012_08A-1208BRwd-Weekday-01,530068,6522725-2012_08A-1208BRwd-Weekday-01,6522725
b_2152251,185-114,185 HALIFAX,2012_08A-1208BRwd-Weekday-01,1850009,6523131-2012_08A-1208BRwd-Weekday-01,6523131
a_2150710,87-121,87 GLENDALE TO SACKVILLE ,2012_05M-1205BRwd-Weekday-02,870055,6510847-2012_05M-1205BRwd-Weekday-02,6510847
a_2151012,7-121,7 ROBIE,2012_05M-1205BRsa-Saturday-02,70028,6516354-2012_05M-1205BRsa-Saturday-02,6516354
a_2150577,10-121,10 DALHOUSIE,2012_05M-1205BRwd-Weekday-02,100253,6512787-2012_05M-1205BRwd-Weekday-02,6512787
a_2151070,56-121,56 PORTLAND HILLS,2012_05M-1205BRsa-Saturday-02,560023,6516533-2012_05M-1205BRsa-Saturday-02,6516533
a_2151017,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRsa-Saturday-02,10013,6516846-2012_05M-1205BRsa-Saturday-02,6516846
a_2150718,4-121,4 DOWNTOWN VIA NORTH,2012_05M-1205BRwd-Weekday-02,40027,6510887-2012_05M-1205BRwd-Weekday-02,6510887
b_2152421,88-114,88 BEDFORD COMMONS,2012_08A-1208BRwd-Weekday-01,880005,6524968-2012_08A-1208BRwd-Weekday-01,6524968
a_2150478,72-121,72 DARTMOUTH CROSSING VIA,2012_05M-1205BRwd-Weekday-02,720026,6513636-2012_05M-1205BRwd-Weekday-02,6513636
a_2150735,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRwd-Weekday-02,10014,6514078-2012_05M-1205BRwd-Weekday-02,6514078
b_2152864,320-114,320 DOWNTOWN HALIFAX VIA ,2012_08A-1208BRsa-Saturday-01,3200048,6528895-2012_08A-1208BRsa-Saturday-01,6528895
a_2150491,52-121,52 CROSSTOWN TO BURNSIDE,2012_05M-1205BRwd-Weekday-02,520262,6512965-2012_05M-1205BRwd-Weekday-02,6512965
b_2152818,52-114,52 CROSSTOWN TO BAYERS LA,2012_08A-1208BRsa-Saturday-01,520279,6527387-2012_08A-1208BRsa-Saturday-01,6527387
a_2151265,87-121,87 GLENDALE TO SACKVILLE ,2012_05M-1205BRsu-Sunday-02,870055,6518562-2012_05M-1205BRsu-Sunday-02,6518562
b_2152822,18-114,18 SAINT MARY'S ONLY,2012_08A-1208BRsa-Saturday-01,180056,6527282-2012_08A-1208BRsa-Saturday-01,6527282
b_2152374,20-114,20 DOWNTOWN,2012_08A-1208BRwd-Weekday-01,200079,6523311-2012_08A-1208BRwd-Weekday-01,6523311
b_2153067,22-114,22 ARMDALE TO MUMFORD,2012_08A-1208BRsu-Sunday-01,220008,6530372-2012_08A-1208BRsu-Sunday-01,6530372
b_2153031,4-114,4 DOWNTOWN VIA NORTH,2012_08A-1208BRsu-Sunday-01,40027,6529403-2012_08A-1208BRsu-Sunday-01,6529403
a_2151013,2-121,2 WEDGEWOOD VIA MAIN,2012_05M-1205BRsa-Saturday-02,20043,6516707-2012_05M-1205BRsa-Saturday-02,6516707
a_2150712,53-121,53 NOTTING PARK TO HIGHFI,2012_05M-1205BRwd-Weekday-02,530053,6511506-2012_05M-1205BRwd-Weekday-02,6511506
a_2150614,57-121,57 PORTLAND HILLS VIA POR,2012_05M-1205BRwd-Weekday-02,570065,6513647-2012_05M-1205BRwd-Weekday-02,6513647
b_2152259,14-114,14 DOWNTOWN,2012_08A-1208BRwd-Weekday-01,140095,6524088-2012_08A-1208BRwd-Weekday-01,6524088
b_2152525,1-114,1 SPRING GARDEN TO MUMFOR,2012_08A-1208BRwd-Weekday-01,10031,6525330-2012_08A-1208BRwd-Weekday-01,6525330
a_2150504,8-121,8 WATERFRONT TO PIER 21,2012_05M-1205BRwd-Weekday-02,80021,6514277-2012_05M-1205BRwd-Weekday-02,6514277
a_2150483,16-121,16 LACEWOOD VIA PARKLAND,2012_05M-1205BRwd-Weekday-02,160037,6511985-2012_05M-1205BRwd-Weekday-02,6511985
b_2152318,83-114,83 SPRINGFIELD,2012_08A-1208BRwd-Weekday-01,830021,6523963-2012_08A-1208BRwd-Weekday-01,6523963
a_2151255,72-121,72 DARTMOUTH CROSSING VIA,2012_05M-1205BRsu-Sunday-02,720026,6519091-2012_05M-1205BRsu-Sunday-02,6519091
b_2152436,8-114,8 WATERFRONT TO PIER 21,2012_08A-1208BRwd-Weekday-01,80021,6525471-2012_08A-1208BRwd-Weekday-01,6525471
b_2152210,400-114,400 BEAVER BANK,2012_08A-1208BRwd-Weekday-01,4000016,6525553-2012_08A-1208BRwd-Weekday-01,6525553
b_2152774,52-114,52 CROSSTOWN TO BURNSIDE,2012_08A-1208BRsa-Saturday-01,520276,6527330-2012_08A-1208BRsa-Saturday-01,6527330
a_2151002,14-121,14 MUMFORD,2012_05M-1205BRsa-Saturday-02,140096,6515904-2012_05M-1205BRsa-Saturday-02,6515904
b_2152826,88-114,88 BEDFORD COMMONS,2012_08A-1208BRsa-Saturday-01,880005,6528550-2012_08A-1208BRsa-Saturday-01,6528550
a_2150663,15-121,15 PURCELL'S COVE,2012_05M-1205BRwd-Weekday-02,150023,6512039-2012_05M-1205BRwd-Weekday-02,6512039
b_2153039,52-114,52 CROSSTOWN TO BAYERS LA,2012_08A-1208BRsu-Sunday-01,520273,6530224-2012_08A-1208BRsu-Sunday-01,6530224
b_2152857,51-114,51 WINDMILL TO BRIDGE TER,2012_08A-1208BRsa-Saturday-01,510042,6528714-2012_08A-1208BRsa-Saturday-01,6528714
b_2152211,402-114,402 SAMBRO LOOP,2012_08A-1208BRwd-Weekday-01,4020006,6525609-2012_08A-1208BRwd-Weekday-01,6525609
b_2152361,57-114,57 PORTLAND HILLS VIA POR,2012_08A-1208BRwd-Weekday-01,570065,6524894-2012_08A-1208BRwd-Weekday-01,6524894
a_2151037,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRsa-Saturday-02,10013,6516838-2012_05M-1205BRsa-Saturday-02,6516838
b_2152277,63-114,63 WOODSIDE,2012_08A-1208BRwd-Weekday-01,630039,6523819-2012_08A-1208BRwd-Weekday-01,6523819
b_2152293,20-114,20 DOWNTOWN,2012_08A-1208BRwd-Weekday-01,200079,6523364-2012_08A-1208BRwd-Weekday-01,6523364
a_2151233,60-121,60 BRIDGE TERMINAL,2012_05M-1205BRsu-Sunday-02,600079,6518342-2012_05M-1205BRsu-Sunday-02,6518342
b_2062223,FerD-114,FERRY TO HALIFAX,2012_08A-12AferSA-Saturday-01,FerD0002,6219258-2012_08A-12AferSA-Saturday-01,6219258
a_2150563,61-121,61 DOWNTOWN HALIFAX TO SC,2012_05M-1205BRwd-Weekday-02,610064,6513080-2012_05M-1205BRwd-Weekday-02,6513080
a_2150399,20-121,20 DOWNTOWN,2012_05M-1205BRwd-Weekday-02,200079,6512073-2012_05M-1205BRwd-Weekday-02,6512073
b_2152562,65-114,65 CALDWELL TO ASTRAL,2012_08A-1208BRwd-Weekday-01,650012,6524730-2012_08A-1208BRwd-Weekday-01,6524730
b_2153083,20-114,20 HERRING COVE,2012_08A-1208BRsu-Sunday-01,200083,6529619-2012_08A-1208BRsu-Sunday-01,6529619
b_2152390,54-114,54 MONTEBELLO,2012_08A-1208BRwd-Weekday-01,540033,6522185-2012_08A-1208BRwd-Weekday-01,6522185
b_2152549,19-114,19 GREYSTONE,2012_08A-1208BRwd-Weekday-01,190014,6523751-2012_08A-1208BRwd-Weekday-01,6523751
b_2152352,42-114,42 DALHOUSIE,2012_08A-1208BRwd-Weekday-01,420011,6521909-2012_08A-1208BRwd-Weekday-01,6521909
b_2153051,66-114,66 PENHORN TO GASTON RD,2012_08A-1208BRsu-Sunday-01,660070,6530197-2012_08A-1208BRsu-Sunday-01,6530197
a_2150753,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRwd-Weekday-02,10014,6514185-2012_05M-1205BRwd-Weekday-02,6514185
a_2150540,55-121,55 PORT WALLACE,2012_05M-1205BRwd-Weekday-02,550039,6511849-2012_05M-1205BRwd-Weekday-02,6511849
a_2150642,35-121,35 DOWNTOWN EXPRESS TO TR,2012_05M-1205BRwd-Weekday-02,350017,6514036-2012_05M-1205BRwd-Weekday-02,6514036
a_2150619,19-121,19 MUMFORD,2012_05M-1205BRwd-Weekday-02,190010,6512527-2012_05M-1205BRwd-Weekday-02,6512527
b_2153065,59-114,59 PORTLAND ST TO COLBY,2012_08A-1208BRsu-Sunday-01,590146,6529279-2012_08A-1208BRsu-Sunday-01,6529279
a_2150991,80-121,80 SACKVILLE,2012_05M-1205BRsa-Saturday-02,800066,6516559-2012_05M-1205BRsa-Saturday-02,6516559
b_2152328,72-114,72 PORTLAND HILLS VIA WOO,2012_08A-1208BRwd-Weekday-01,720029,6524808-2012_08A-1208BRwd-Weekday-01,6524808
b_2152526,6-114,6 DOWNTOWN,2012_08A-1208BRwd-Weekday-01,60022,6522280-2012_08A-1208BRwd-Weekday-01,6522280
a_2150476,32-121,32 DOWNTOWN EXPRESS TO SC,2012_05M-1205BRwd-Weekday-02,320026,6513508-2012_05M-1205BRwd-Weekday-02,6513508
a_2150668,6-121,6 DOWNTOWN,2012_05M-1205BRwd-Weekday-02,60022,6511017-2012_05M-1205BRwd-Weekday-02,6511017
b_2152501,57-114,57 PORTLAND HILLS VIA POR,2012_08A-1208BRwd-Weekday-01,570065,6524877-2012_08A-1208BRwd-Weekday-01,6524877
a_2150462,20-121,20 DOWNTOWN,2012_05M-1205BRwd-Weekday-02,200079,6512120-2012_05M-1205BRwd-Weekday-02,6512120
b_2152296,10-114,10 WESTPHAL,2012_08A-1208BRwd-Weekday-01,100236,6523984-2012_08A-1208BRwd-Weekday-01,6523984
b_2153068,54-114,54 ALDERNEY,2012_08A-1208BRsu-Sunday-01,540032,6530018-2012_08A-1208BRsu-Sunday-01,6530018
a_2151064,22-121,22 ARMDALE TO MUMFORD,2012_05M-1205BRsa-Saturday-02,220008,6517027-2012_05M-1205BRsa-Saturday-02,6517027
b_2152818,52-114,52 CROSSTOWN TO BAYERS LA,2012_08A-1208BRsa-Saturday-01,520279,6527369-2012_08A-1208BRsa-Saturday-01,6527369
b_2152325,16-114,16 LACEWOOD VIA PARKLAND,2012_08A-1208BRwd-Weekday-01,160046,6523213-2012_08A-1208BRwd-Weekday-01,6523213
b_2153079,62-114,62 WILDWOOD,2012_08A-1208BRsu-Sunday-01,620036,6530164-2012_08A-1208BRsu-Sunday-01,6530164
a_2151052,52-121,52 CROSSTOWN TO BURNSIDE,2012_05M-1205BRsa-Saturday-02,520262,6516055-2012_05M-1205BRsa-Saturday-02,6516055
a_2150690,7-121,7 ROBIE,2012_05M-1205BRwd-Weekday-02,70028,6511069-2012_05M-1205BRwd-Weekday-02,6511069
a_2150729,9-121,9 BARRINGTON TO POINT PLE,2012_05M-1205BRwd-Weekday-02,90076,6511770-2012_05M-1205BRwd-Weekday-02,6511770
a_2151037,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRsa-Saturday-02,10014,6516761-2012_05M-1205BRsa-Saturday-02,6516761
a_2151041,60-121,60 EASTERN PASSAGE,2012_05M-1205BRsa-Saturday-02,600082,6515634-2012_05M-1205BRsa-Saturday-02,6515634
a_2150592,57-121,57 WOODSIDE VIA BAKER DR,2012_05M-1205BRwd-Weekday-02,570064,6513651-2012_05M-1205BRwd-Weekday-02,6513651
a_2151240,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRsu-Sunday-02,10013,6519220-2012_05M-1205BRsu-Sunday-02,6519220
a_2151026,53-121,53 NOTTING PARK TO HIGHFI,2012_05M-1205BRsa-Saturday-02,530053,6517486-2012_05M-1205BRsa-Saturday-02,6517486
b_2153050,21-114,21 TIMBERLEA,2012_08A-1208BRsu-Sunday-01,210072,6530031-2012_08A-1208BRsu-Sunday-01,6530031
a_2150671,14-121,14 DOWNTOWN,2012_05M-1205BRwd-Weekday-02,140095,6512865-2012_05M-1205BRwd-Weekday-02,6512865
b_2152361,57-114,57 WOODSIDE VIA BAKER DR,2012_08A-1208BRwd-Weekday-01,570064,6524871-2012_08A-1208BRwd-Weekday-01,6524871
a_2150986,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRsa-Saturday-02,10013,6516840-2012_05M-1205BRsa-Saturday-02,6516840
b_2152772,54-114,54 ALDERNEY,2012_08A-1208BRsa-Saturday-01,540032,6526682-2012_08A-1208BRsa-Saturday-01,6526682
b_2153049,21-114,21 LACEWOOD,2012_08A-1208BRsu-Sunday-01,210083,6530052-2012_08A-1208BRsu-Sunday-01,6530052
b_2152332,52-114,52 CROSSTOWN TO BURNSIDE,2012_08A-1208BRwd-Weekday-01,520281,6524285-2012_08A-1208BRwd-Weekday-01,6524285
b_2153023,4-114,4 FARNHAM GATE VIA ROSEDA,2012_08A-1208BRsu-Sunday-01,40022,6529377-2012_08A-1208BRsu-Sunday-01,6529377
a_2151260,4-121,4 DOWNTOWN VIA NORTH,2012_05M-1205BRsu-Sunday-02,40027,6517862-2012_05M-1205BRsu-Sunday-02,6517862
b_2152470,7-114,7 GOTTINGEN,2012_08A-1208BRwd-Weekday-01,70029,6522301-2012_08A-1208BRwd-Weekday-01,6522301
a_2151077,90-121,90 LARRY UTECK VIA BEDFOR,2012_05M-1205BRsa-Saturday-02,900031,6517562-2012_05M-1205BRsa-Saturday-02,6517562
a_2150441,185-121,185 HALIFAX,2012_05M-1205BRwd-Weekday-02,1850010,6511919-2012_05M-1205BRwd-Weekday-02,6511919
b_2152416,56-114,56 PORTLAND HILLS,2012_08A-1208BRwd-Weekday-01,560023,6522915-2012_08A-1208BRwd-Weekday-01,6522915
a_2151015,53-121,53 NOTTING PARK TO BRIDGE,2012_05M-1205BRsa-Saturday-02,530039,6517541-2012_05M-1205BRsa-Saturday-02,6517541
a_2151041,53-121,53 NOTTING PARK TO BRIDGE,2012_05M-1205BRsa-Saturday-02,530039,6517509-2012_05M-1205BRsa-Saturday-02,6517509
b_2152526,2-114,2 DOWNTOWN VIA NORTH,2012_08A-1208BRwd-Weekday-01,20040,6522463-2012_08A-1208BRwd-Weekday-01,6522463
a_2150986,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRsa-Saturday-02,10014,6516812-2012_05M-1205BRsa-Saturday-02,6516812
b_2152796,9-114,9 BARRINGTON TO POINT PLE,2012_08A-1208BRsa-Saturday-01,90076,6527643-2012_08A-1208BRsa-Saturday-01,6527643
b_2152364,90-114,90 LARRY UTECK VIA BEDFOR,2012_08A-1208BRwd-Weekday-01,900031,6525202-2012_08A-1208BRwd-Weekday-01,6525202
a_2150533,59-121,59 PORTLAND ST TO COLBY,2012_05M-1205BRwd-Weekday-02,590110,6512423-2012_05M-1205BRwd-Weekday-02,6512423
a_2151241,80-121,80 SACKVILLE,2012_05M-1205BRsu-Sunday-02,800066,6518490-2012_05M-1205BRsu-Sunday-02,6518490
a_2151249,57-121,57 WOODSIDE VIA BAKER DR,2012_05M-1205BRsu-Sunday-02,570064,6519235-2012_05M-1205BRsu-Sunday-02,6519235
b_2152270,66-114,66 PENHORN TO GASTON RD,2012_08A-1208BRwd-Weekday-01,660066,6524503-2012_08A-1208BRwd-Weekday-01,6524503
a_2150734,11-121,11 BRIDGE TERMINAL,2012_05M-1205BRwd-Weekday-02,110008,6510717-2012_05M-1205BRwd-Weekday-02,6510717
b_2152477,51-114,51 WINDMILL TO BRIDGE TER,2012_08A-1208BRwd-Weekday-01,510086,6525144-2012_08A-1208BRwd-Weekday-01,6525144
a_2150759,51-121,51 WINDMILL TO BRIDGE TER,2012_05M-1205BRwd-Weekday-02,510061,6513909-2012_05M-1205BRwd-Weekday-02,6513909
b_2152189,20-114,20 DOWNTOWN,2012_08A-1208BRwd-Weekday-01,200074,6523307-2012_08A-1208BRwd-Weekday-01,6523307
a_2150668,34-121,34 GLENBOURNE EXPRESS VIA,2012_05M-1205BRwd-Weekday-02,340040,6512914-2012_05M-1205BRwd-Weekday-02,6512914
b_2152851,61-114,61 PORTLAND ST TO AUBURN-,2012_08A-1208BRsa-Saturday-01,610102,6526835-2012_08A-1208BRsa-Saturday-01,6526835
b_2152345,21-114,21 TIMBERLEA,2012_08A-1208BRwd-Weekday-01,210075,6523526-2012_08A-1208BRwd-Weekday-01,6523526
a_2150725,6-121,6 DOWNTOWN,2012_05M-1205BRwd-Weekday-02,60022,6511049-2012_05M-1205BRwd-Weekday-02,6511049
b_2153042,55-114,55 BRIDGE TERMINAL,2012_08A-1208BRsu-Sunday-01,550041,6530088-2012_08A-1208BRsu-Sunday-01,6530088
b_2152847,16-114,16 BRIDGE TERMINAL,2012_08A-1208BRsa-Saturday-01,160047,6527929-2012_08A-1208BRsa-Saturday-01,6527929
b_2152834,65-114,65 CALDWELL TO PORTLAND H,2012_08A-1208BRsa-Saturday-01,650008,6528389-2012_08A-1208BRsa-Saturday-01,6528389
a_2150504,8-121,8 WATERFRONT TO PIER 21,2012_05M-1205BRwd-Weekday-02,80021,6514256-2012_05M-1205BRwd-Weekday-02,6514256
a_2150539,54-121,54 MONTEBELLO,2012_05M-1205BRwd-Weekday-02,540033,6510954-2012_05M-1205BRwd-Weekday-02,6510954
b_2152434,51-114,51WINDMILL TO OCEAN BREEZ,2012_08A-1208BRwd-Weekday-01,510079,6525114-2012_08A-1208BRwd-Weekday-01,6525114
